timestamp,region,cluster_id,gpu_type,available_gpus,queue_depth_jobs,est_wait_hours
2025-06-17T21:00:00+00:00,us-south,us-south-cluster-1,a100,73,0,0.11
2025-06-17T22:00:00+00:00,us-west,us-west-cluster-1,a100,69,4,0.56
2025-06-17T22:00:00+00:00,us-east,us-east-cluster-1,a100,55,10,1.22
2025-06-17T22:00:00+00:00,us-south,us-south-cluster-1,a100,86,0,0.17
2025-06-17T23:00:00+00:00,us-west,us-west-cluster-1,a100,57,8,0.78
2025-06-17T23:00:00+00:00,us-east,us-east-cluster-1,a100,59,8,0.99
2025-06-17T23:00:00+00:00,us-south,us-south-cluster-1,a100,74,2,0.16
2025-06-18T00:00:00+00:00,us-west,us-west-cluster-1,a100,51,7,0.77
2025-06-18T00:00:00+00:00,us-east,us-east-cluster-1,a100,61,4,0.89
2025-06-18T00:00:00+00:00,us-south,us-south-cluster-1,a100,76,0,0.22
2025-06-18T01:00:00+00:00,us-west,us-west-cluster-1,a100,55,7,0.68
2025-06-18T01:00:00+00:00,us-east,us-east-cluster-1,a100,34,14,1.41
2025-06-18T01:00:00+00:00,us-south,us-south-cluster-1,a100,75,2,0.21
2025-06-18T02:00:00+00:00,us-west,us-west-cluster-1,a100,70,6,0.61
2025-06-18T02:00:00+00:00,us-east,us-east-cluster-1,a100,62,7,0.86
2025-06-18T02:00:00+00:00,us-south,us-south-cluster-1,a100,79,0,0.12
2025-06-18T03:00:00+00:00,us-west,us-west-cluster-1,a100,80,3,0.42
2025-06-18T03:00:00+00:00,us-east,us-east-cluster-1,a100,59,8,0.99
2025-06-18T03:00:00+00:00,us-south,us-south-cluster-1,a100,77,0,0.15
2025-06-18T04:00:00+00:00,us-west,us-west-cluster-1,a100,63,5,0.62
2025-06-18T04:00:00+00:00,us-east,us-east-cluster-1,a100,39,14,1.28
2025-06-18T04:00:00+00:00,us-south,us-south-cluster-1,a100,83,2,0.33
2025-06-18T05:00:00+00:00,us-west,us-west-cluster-1,a100,67,3,0.61
2025-06-18T05:00:00+00:00,us-east,us-east-cluster-1,a100,39,14,1.47
2025-06-18T05:00:00+00:00,us-south,us-south-cluster-1,a100,69,3,0.15
2025-06-18T06:00:00+00:00,us-west,us-west-cluster-1,a100,66,5,0.56
2025-06-18T06:00:00+00:00,us-east,us-east-cluster-1,a100,50,6,1.04
2025-06-18T06:00:00+00:00,us-south,us-south-cluster-1,a100,74,0,0.18
2025-06-18T07:00:00+00:00,us-west,us-west-cluster-1,a100,41,13,0.95
2025-06-18T07:00:00+00:00,us-east,us-east-cluster-1,a100,45,10,1.01
2025-06-18T07:00:00+00:00,us-south,us-south-cluster-1,a100,70,5,0.12
2025-06-18T08:00:00+00:00,us-west,us-west-cluster-1,a100,9,23,2.04
2025-06-18T08:00:00+00:00,us-east,us-east-cluster-1,a100,0,41,4.33
2025-06-18T08:00:00+00:00,us-south,us-south-cluster-1,a100,58,7,0.71
2025-06-18T09:00:00+00:00,us-west,us-west-cluster-1,a100,29,18,1.77
2025-06-18T09:00:00+00:00,us-east,us-east-cluster-1,a100,0,32,3.35
2025-06-18T09:00:00+00:00,us-south,us-south-cluster-1,a100,55,6,0.76
2025-06-18T10:00:00+00:00,us-west,us-west-cluster-1,a100,25,20,2.34
2025-06-18T10:00:00+00:00,us-east,us-east-cluster-1,a100,0,37,3.94
2025-06-18T10:00:00+00:00,us-south,us-south-cluster-1,a100,59,8,0.88
2025-06-18T11:00:00+00:00,us-west,us-west-cluster-1,a100,2,25,2.41
2025-06-18T11:00:00+00:00,us-east,us-east-cluster-1,a100,0,45,4.29
2025-06-18T11:00:00+00:00,us-south,us-south-cluster-1,a100,62,6,0.88
2025-06-18T12:00:00+00:00,us-west,us-west-cluster-1,a100,0,37,3.57
2025-06-18T12:00:00+00:00,us-east,us-east-cluster-1,a100,0,67,6.86
2025-06-18T12:00:00+00:00,us-south,us-south-cluster-1,a100,45,12,1.25
2025-06-18T13:00:00+00:00,us-west,us-west-cluster-1,a100,0,36,3.78
2025-06-18T13:00:00+00:00,us-east,us-east-cluster-1,a100,0,57,5.81
2025-06-18T13:00:00+00:00,us-south,us-south-cluster-1,a100,54,10,1.21
2025-06-18T14:00:00+00:00,us-west,us-west-cluster-1,a100,0,32,3.45
2025-06-18T14:00:00+00:00,us-east,us-east-cluster-1,a100,0,57,5.66
2025-06-18T14:00:00+00:00,us-south,us-south-cluster-1,a100,53,10,1.13
2025-06-18T15:00:00+00:00,us-west,us-west-cluster-1,a100,0,34,3.58
2025-06-18T15:00:00+00:00,us-east,us-east-cluster-1,a100,0,66,6.24
2025-06-18T15:00:00+00:00,us-south,us-south-cluster-1,a100,46,13,1.24
2025-06-18T16:00:00+00:00,us-west,us-west-cluster-1,a100,0,41,4.3
2025-06-18T16:00:00+00:00,us-east,us-east-cluster-1,a100,0,64,6.56
2025-06-18T16:00:00+00:00,us-south,us-south-cluster-1,a100,43,12,1.35
2025-06-18T17:00:00+00:00,us-west,us-west-cluster-1,a100,0,37,3.98
2025-06-18T17:00:00+00:00,us-east,us-east-cluster-1,a100,0,65,6.51
2025-06-18T17:00:00+00:00,us-south,us-south-cluster-1,a100,33,15,1.39
2025-06-18T18:00:00+00:00,us-west,us-west-cluster-1,a100,0,38,3.54
2025-06-18T18:00:00+00:00,us-east,us-east-cluster-1,a100,0,52,5.49
2025-06-18T18:00:00+00:00,us-south,us-south-cluster-1,a100,33,14,1.15
2025-06-18T19:00:00+00:00,us-west,us-west-cluster-1,a100,0,38,3.92
2025-06-18T19:00:00+00:00,us-east,us-east-cluster-1,a100,0,61,6.08
2025-06-18T19:00:00+00:00,us-south,us-south-cluster-1,a100,45,14,1.23
2025-06-18T20:00:00+00:00,us-west,us-west-cluster-1,a100,75,2,0.42
2025-06-18T20:00:00+00:00,us-east,us-east-cluster-1,a100,56,9,0.84
2025-06-18T20:00:00+00:00,us-south,us-south-cluster-1,a100,70,3,0.17
2025-06-18T21:00:00+00:00,us-west,us-west-cluster-1,a100,74,3,0.75
2025-06-18T21:00:00+00:00,us-east,us-east-cluster-1,a100,61,8,0.67
2025-06-18T21:00:00+00:00,us-south,us-south-cluster-1,a100,77,1,0.17
2025-06-18T22:00:00+00:00,us-west,us-west-cluster-1,a100,79,0,0.48
2025-06-18T22:00:00+00:00,us-east,us-east-cluster-1,a100,52,10,1.02
2025-06-18T22:00:00+00:00,us-south,us-south-cluster-1,a100,66,4,0.32
2025-06-18T23:00:00+00:00,us-west,us-west-cluster-1,a100,62,5,0.56
2025-06-18T23:00:00+00:00,us-east,us-east-cluster-1,a100,44,10,0.94
2025-06-18T23:00:00+00:00,us-south,us-south-cluster-1,a100,83,0,0.1
2025-06-19T00:00:00+00:00,us-west,us-west-cluster-1,a100,68,4,0.48
2025-06-19T00:00:00+00:00,us-east,us-east-cluster-1,a100,53,6,0.84
2025-06-19T00:00:00+00:00,us-south,us-south-cluster-1,a100,77,3,0.15
2025-06-19T01:00:00+00:00,us-west,us-west-cluster-1,a100,84,0,0.5
2025-06-19T01:00:00+00:00,us-east,us-east-cluster-1,a100,53,7,0.84
2025-06-19T01:00:00+00:00,us-south,us-south-cluster-1,a100,75,0,0.14
2025-06-19T02:00:00+00:00,us-west,us-west-cluster-1,a100,67,3,0.52
2025-06-19T02:00:00+00:00,us-east,us-east-cluster-1,a100,35,13,1.27
2025-06-19T02:00:00+00:00,us-south,us-south-cluster-1,a100,73,2,0.18
2025-06-19T03:00:00+00:00,us-west,us-west-cluster-1,a100,52,8,0.7
2025-06-19T03:00:00+00:00,us-east,us-east-cluster-1,a100,57,11,1.13
2025-06-19T03:00:00+00:00,us-south,us-south-cluster-1,a100,77,1,0.17
2025-06-19T04:00:00+00:00,us-west,us-west-cluster-1,a100,66,6,0.55
2025-06-19T04:00:00+00:00,us-east,us-east-cluster-1,a100,62,7,0.98
2025-06-19T04:00:00+00:00,us-south,us-south-cluster-1,a100,73,2,0.17
2025-06-19T05:00:00+00:00,us-west,us-west-cluster-1,a100,76,3,0.41
2025-06-19T05:00:00+00:00,us-east,us-east-cluster-1,a100,48,13,0.97
2025-06-19T05:00:00+00:00,us-south,us-south-cluster-1,a100,76,0,0.14
2025-06-19T06:00:00+00:00,us-west,us-west-cluster-1,a100,66,5,0.73
2025-06-19T06:00:00+00:00,us-east,us-east-cluster-1,a100,59,9,1.0
2025-06-19T06:00:00+00:00,us-south,us-south-cluster-1,a100,77,0,0.19
2025-06-19T07:00:00+00:00,us-west,us-west-cluster-1,a100,63,6,0.39
2025-06-19T07:00:00+00:00,us-east,us-east-cluster-1,a100,55,8,0.81
2025-06-19T07:00:00+00:00,us-south,us-south-cluster-1,a100,70,2,0.23
2025-06-19T08:00:00+00:00,us-west,us-west-cluster-1,a100,19,19,1.9
2025-06-19T08:00:00+00:00,us-east,us-east-cluster-1,a100,0,40,3.82
2025-06-19T08:00:00+00:00,us-south,us-south-cluster-1,a100,71,5,0.69
2025-06-19T09:00:00+00:00,us-west,us-west-cluster-1,a100,30,16,1.68
2025-06-19T09:00:00+00:00,us-east,us-east-cluster-1,a100,0,31,3.15
2025-06-19T09:00:00+00:00,us-south,us-south-cluster-1,a100,59,6,0.58
2025-06-19T10:00:00+00:00,us-west,us-west-cluster-1,a100,0,27,2.41
2025-06-19T10:00:00+00:00,us-east,us-east-cluster-1,a100,0,43,4.16
2025-06-19T10:00:00+00:00,us-south,us-south-cluster-1,a100,70,5,0.81
2025-06-19T11:00:00+00:00,us-west,us-west-cluster-1,a100,18,22,2.34
2025-06-19T11:00:00+00:00,us-east,us-east-cluster-1,a100,0,38,3.88
2025-06-19T11:00:00+00:00,us-south,us-south-cluster-1,a100,66,7,0.76
2025-06-19T12:00:00+00:00,us-west,us-west-cluster-1,a100,0,34,3.71
2025-06-19T12:00:00+00:00,us-east,us-east-cluster-1,a100,0,57,5.92
2025-06-19T12:00:00+00:00,us-south,us-south-cluster-1,a100,47,13,1.18
2025-06-19T13:00:00+00:00,us-west,us-west-cluster-1,a100,0,38,3.49
2025-06-19T13:00:00+00:00,us-east,us-east-cluster-1,a100,0,52,5.18
2025-06-19T13:00:00+00:00,us-south,us-south-cluster-1,a100,48,11,1.12
2025-06-19T14:00:00+00:00,us-west,us-west-cluster-1,a100,0,40,4.32
2025-06-19T14:00:00+00:00,us-east,us-east-cluster-1,a100,0,61,6.37
2025-06-19T14:00:00+00:00,us-south,us-south-cluster-1,a100,48,11,1.29
2025-06-19T15:00:00+00:00,us-west,us-west-cluster-1,a100,0,44,4.43
2025-06-19T15:00:00+00:00,us-east,us-east-cluster-1,a100,0,65,6.53
2025-06-19T15:00:00+00:00,us-south,us-south-cluster-1,a100,43,15,1.29
2025-06-19T16:00:00+00:00,us-west,us-west-cluster-1,a100,0,36,3.62
2025-06-19T16:00:00+00:00,us-east,us-east-cluster-1,a100,0,61,6.07
2025-06-19T16:00:00+00:00,us-south,us-south-cluster-1,a100,55,10,1.24
2025-06-19T17:00:00+00:00,us-west,us-west-cluster-1,a100,0,36,3.51
2025-06-19T17:00:00+00:00,us-east,us-east-cluster-1,a100,0,64,6.28
2025-06-19T17:00:00+00:00,us-south,us-south-cluster-1,a100,43,11,1.27
2025-06-19T18:00:00+00:00,us-west,us-west-cluster-1,a100,0,38,3.76
2025-06-19T18:00:00+00:00,us-east,us-east-cluster-1,a100,0,55,5.6
2025-06-19T18:00:00+00:00,us-south,us-south-cluster-1,a100,44,10,1.11
2025-06-19T19:00:00+00:00,us-west,us-west-cluster-1,a100,0,36,3.77
2025-06-19T19:00:00+00:00,us-east,us-east-cluster-1,a100,0,61,6.25
2025-06-19T19:00:00+00:00,us-south,us-south-cluster-1,a100,38,13,1.26
2025-06-19T20:00:00+00:00,us-west,us-west-cluster-1,a100,58,9,0.76
2025-06-19T20:00:00+00:00,us-east,us-east-cluster-1,a100,28,15,1.38
2025-06-19T20:00:00+00:00,us-south,us-south-cluster-1,a100,76,1,0.16
2025-06-19T21:00:00+00:00,us-west,us-west-cluster-1,a100,51,11,0.77
2025-06-19T21:00:00+00:00,us-east,us-east-cluster-1,a100,42,13,1.13
2025-06-19T21:00:00+00:00,us-south,us-south-cluster-1,a100,72,2,0.2
2025-06-19T22:00:00+00:00,us-west,us-west-cluster-1,a100,56,6,0.76
2025-06-19T22:00:00+00:00,us-east,us-east-cluster-1,a100,37,13,1.32
2025-06-19T22:00:00+00:00,us-south,us-south-cluster-1,a100,70,2,0.22
2025-06-19T23:00:00+00:00,us-west,us-west-cluster-1,a100,45,13,1.08
2025-06-19T23:00:00+00:00,us-east,us-east-cluster-1,a100,46,10,1.07
2025-06-19T23:00:00+00:00,us-south,us-south-cluster-1,a100,74,1,0.24
2025-06-20T00:00:00+00:00,us-west,us-west-cluster-1,a100,58,6,0.61
2025-06-20T00:00:00+00:00,us-east,us-east-cluster-1,a100,63,6,0.94
2025-06-20T00:00:00+00:00,us-south,us-south-cluster-1,a100,79,1,0.25
2025-06-20T01:00:00+00:00,us-west,us-west-cluster-1,a100,65,10,0.69
2025-06-20T01:00:00+00:00,us-east,us-east-cluster-1,a100,52,7,0.7
2025-06-20T01:00:00+00:00,us-south,us-south-cluster-1,a100,78,2,0.33
2025-06-20T02:00:00+00:00,us-west,us-west-cluster-1,a100,60,5,0.46
2025-06-20T02:00:00+00:00,us-east,us-east-cluster-1,a100,58,10,0.93
2025-06-20T02:00:00+00:00,us-south,us-south-cluster-1,a100,82,1,0.26
2025-06-20T03:00:00+00:00,us-west,us-west-cluster-1,a100,53,4,0.53
2025-06-20T03:00:00+00:00,us-east,us-east-cluster-1,a100,69,5,0.7
2025-06-20T03:00:00+00:00,us-south,us-south-cluster-1,a100,80,1,0.19
2025-06-20T04:00:00+00:00,us-west,us-west-cluster-1,a100,48,10,0.98
2025-06-20T04:00:00+00:00,us-east,us-east-cluster-1,a100,56,7,0.99
2025-06-20T04:00:00+00:00,us-south,us-south-cluster-1,a100,78,2,0.26
2025-06-20T05:00:00+00:00,us-west,us-west-cluster-1,a100,75,3,0.52
2025-06-20T05:00:00+00:00,us-east,us-east-cluster-1,a100,48,12,0.87
2025-06-20T05:00:00+00:00,us-south,us-south-cluster-1,a100,63,4,0.19
2025-06-20T06:00:00+00:00,us-west,us-west-cluster-1,a100,68,5,0.69
2025-06-20T06:00:00+00:00,us-east,us-east-cluster-1,a100,65,3,0.77
2025-06-20T06:00:00+00:00,us-south,us-south-cluster-1,a100,79,0,0.19
2025-06-20T07:00:00+00:00,us-west,us-west-cluster-1,a100,64,6,0.28
2025-06-20T07:00:00+00:00,us-east,us-east-cluster-1,a100,47,8,0.52
2025-06-20T07:00:00+00:00,us-south,us-south-cluster-1,a100,68,3,0.21
2025-06-20T08:00:00+00:00,us-west,us-west-cluster-1,a100,11,23,2.32
2025-06-20T08:00:00+00:00,us-east,us-east-cluster-1,a100,0,36,3.66
2025-06-20T08:00:00+00:00,us-south,us-south-cluster-1,a100,55,7,0.75
2025-06-20T09:00:00+00:00,us-west,us-west-cluster-1,a100,18,19,1.98
2025-06-20T09:00:00+00:00,us-east,us-east-cluster-1,a100,0,30,2.98
2025-06-20T09:00:00+00:00,us-south,us-south-cluster-1,a100,66,6,0.66
2025-06-20T10:00:00+00:00,us-west,us-west-cluster-1,a100,15,23,2.2
2025-06-20T10:00:00+00:00,us-east,us-east-cluster-1,a100,0,36,3.46
2025-06-20T10:00:00+00:00,us-south,us-south-cluster-1,a100,69,5,0.68
2025-06-20T11:00:00+00:00,us-west,us-west-cluster-1,a100,8,23,2.39
2025-06-20T11:00:00+00:00,us-east,us-east-cluster-1,a100,0,32,3.43
2025-06-20T11:00:00+00:00,us-south,us-south-cluster-1,a100,54,7,0.77
2025-06-20T12:00:00+00:00,us-west,us-west-cluster-1,a100,0,44,4.32
2025-06-20T12:00:00+00:00,us-east,us-east-cluster-1,a100,0,68,6.99
2025-06-20T12:00:00+00:00,us-south,us-south-cluster-1,a100,44,14,1.42
2025-06-20T13:00:00+00:00,us-west,us-west-cluster-1,a100,0,40,4.18
2025-06-20T13:00:00+00:00,us-east,us-east-cluster-1,a100,0,75,7.43
2025-06-20T13:00:00+00:00,us-south,us-south-cluster-1,a100,28,14,1.44
2025-06-20T14:00:00+00:00,us-west,us-west-cluster-1,a100,0,39,3.75
2025-06-20T14:00:00+00:00,us-east,us-east-cluster-1,a100,0,54,5.44
2025-06-20T14:00:00+00:00,us-south,us-south-cluster-1,a100,48,10,1.13
2025-06-20T15:00:00+00:00,us-west,us-west-cluster-1,a100,0,33,3.5
2025-06-20T15:00:00+00:00,us-east,us-east-cluster-1,a100,0,55,5.62
2025-06-20T15:00:00+00:00,us-south,us-south-cluster-1,a100,47,13,1.17
2025-06-20T16:00:00+00:00,us-west,us-west-cluster-1,a100,0,29,3.12
2025-06-20T16:00:00+00:00,us-east,us-east-cluster-1,a100,0,54,5.57
2025-06-20T16:00:00+00:00,us-south,us-south-cluster-1,a100,49,10,1.09
2025-06-20T17:00:00+00:00,us-west,us-west-cluster-1,a100,0,35,3.63
2025-06-20T17:00:00+00:00,us-east,us-east-cluster-1,a100,0,54,5.82
2025-06-20T17:00:00+00:00,us-south,us-south-cluster-1,a100,44,11,1.23
2025-06-20T18:00:00+00:00,us-west,us-west-cluster-1,a100,0,36,3.71
2025-06-20T18:00:00+00:00,us-east,us-east-cluster-1,a100,0,64,6.53
2025-06-20T18:00:00+00:00,us-south,us-south-cluster-1,a100,47,11,1.16
2025-06-20T19:00:00+00:00,us-west,us-west-cluster-1,a100,0,33,3.51
2025-06-20T19:00:00+00:00,us-east,us-east-cluster-1,a100,0,58,5.76
2025-06-20T19:00:00+00:00,us-south,us-south-cluster-1,a100,44,11,1.21
2025-06-20T20:00:00+00:00,us-west,us-west-cluster-1,a100,60,4,0.47
2025-06-20T20:00:00+00:00,us-east,us-east-cluster-1,a100,41,11,0.87
2025-06-20T20:00:00+00:00,us-south,us-south-cluster-1,a100,70,3,0.31
2025-06-20T21:00:00+00:00,us-west,us-west-cluster-1,a100,57,7,0.8
2025-06-20T21:00:00+00:00,us-east,us-east-cluster-1,a100,44,10,0.73
2025-06-20T21:00:00+00:00,us-south,us-south-cluster-1,a100,77,2,0.19
2025-06-20T22:00:00+00:00,us-west,us-west-cluster-1,a100,56,7,0.82
2025-06-20T22:00:00+00:00,us-east,us-east-cluster-1,a100,49,11,1.1
2025-06-20T22:00:00+00:00,us-south,us-south-cluster-1,a100,82,0,0.08
2025-06-20T23:00:00+00:00,us-west,us-west-cluster-1,a100,67,4,0.56
2025-06-20T23:00:00+00:00,us-east,us-east-cluster-1,a100,36,17,1.78
2025-06-20T23:00:00+00:00,us-south,us-south-cluster-1,a100,65,4,0.31
2025-06-21T00:00:00+00:00,us-west,us-west-cluster-1,a100,57,6,0.69
2025-06-21T00:00:00+00:00,us-east,us-east-cluster-1,a100,29,14,1.5
2025-06-21T00:00:00+00:00,us-south,us-south-cluster-1,a100,72,1,0.24
2025-06-21T01:00:00+00:00,us-west,us-west-cluster-1,a100,39,11,0.82
2025-06-21T01:00:00+00:00,us-east,us-east-cluster-1,a100,40,14,1.15
2025-06-21T01:00:00+00:00,us-south,us-south-cluster-1,a100,67,2,0.26
2025-06-21T02:00:00+00:00,us-west,us-west-cluster-1,a100,71,3,0.43
2025-06-21T02:00:00+00:00,us-east,us-east-cluster-1,a100,55,10,1.26
2025-06-21T02:00:00+00:00,us-south,us-south-cluster-1,a100,70,1,0.12
2025-06-21T03:00:00+00:00,us-west,us-west-cluster-1,a100,60,5,0.42
2025-06-21T03:00:00+00:00,us-east,us-east-cluster-1,a100,55,11,1.04
2025-06-21T03:00:00+00:00,us-south,us-south-cluster-1,a100,71,3,0.2
2025-06-21T04:00:00+00:00,us-west,us-west-cluster-1,a100,80,0,0.55
2025-06-21T04:00:00+00:00,us-east,us-east-cluster-1,a100,34,13,0.86
2025-06-21T04:00:00+00:00,us-south,us-south-cluster-1,a100,77,0,0.23
2025-06-21T05:00:00+00:00,us-west,us-west-cluster-1,a100,62,6,0.67
2025-06-21T05:00:00+00:00,us-east,us-east-cluster-1,a100,59,6,0.85
2025-06-21T05:00:00+00:00,us-south,us-south-cluster-1,a100,67,2,0.24
2025-06-21T06:00:00+00:00,us-west,us-west-cluster-1,a100,59,5,0.79
2025-06-21T06:00:00+00:00,us-east,us-east-cluster-1,a100,48,10,0.98
2025-06-21T06:00:00+00:00,us-south,us-south-cluster-1,a100,67,2,0.26
2025-06-21T07:00:00+00:00,us-west,us-west-cluster-1,a100,67,4,0.77
2025-06-21T07:00:00+00:00,us-east,us-east-cluster-1,a100,40,12,1.23
2025-06-21T07:00:00+00:00,us-south,us-south-cluster-1,a100,66,3,0.23
2025-06-21T08:00:00+00:00,us-west,us-west-cluster-1,a100,14,21,2.17
2025-06-21T08:00:00+00:00,us-east,us-east-cluster-1,a100,0,37,3.66
2025-06-21T08:00:00+00:00,us-south,us-south-cluster-1,a100,64,6,0.73
2025-06-21T09:00:00+00:00,us-west,us-west-cluster-1,a100,20,21,2.02
2025-06-21T09:00:00+00:00,us-east,us-east-cluster-1,a100,0,38,3.8
2025-06-21T09:00:00+00:00,us-south,us-south-cluster-1,a100,61,8,0.75
2025-06-21T10:00:00+00:00,us-west,us-west-cluster-1,a100,37,15,1.98
2025-06-21T10:00:00+00:00,us-east,us-east-cluster-1,a100,0,31,3.12
2025-06-21T10:00:00+00:00,us-south,us-south-cluster-1,a100,54,7,0.65
2025-06-21T11:00:00+00:00,us-west,us-west-cluster-1,a100,22,19,2.4
2025-06-21T11:00:00+00:00,us-east,us-east-cluster-1,a100,0,39,3.86
2025-06-21T11:00:00+00:00,us-south,us-south-cluster-1,a100,65,4,0.7
2025-06-21T12:00:00+00:00,us-west,us-west-cluster-1,a100,0,34,3.5
2025-06-21T12:00:00+00:00,us-east,us-east-cluster-1,a100,0,53,5.47
2025-06-21T12:00:00+00:00,us-south,us-south-cluster-1,a100,48,11,1.08
2025-06-21T13:00:00+00:00,us-west,us-west-cluster-1,a100,0,34,3.54
2025-06-21T13:00:00+00:00,us-east,us-east-cluster-1,a100,0,54,5.33
2025-06-21T13:00:00+00:00,us-south,us-south-cluster-1,a100,41,12,1.16
2025-06-21T14:00:00+00:00,us-west,us-west-cluster-1,a100,0,37,3.68
2025-06-21T14:00:00+00:00,us-east,us-east-cluster-1,a100,0,65,6.55
2025-06-21T14:00:00+00:00,us-south,us-south-cluster-1,a100,50,10,1.23
2025-06-21T15:00:00+00:00,us-west,us-west-cluster-1,a100,0,33,3.39
2025-06-21T15:00:00+00:00,us-east,us-east-cluster-1,a100,0,57,5.95
2025-06-21T15:00:00+00:00,us-south,us-south-cluster-1,a100,46,11,1.11
2025-06-21T16:00:00+00:00,us-west,us-west-cluster-1,a100,0,40,3.77
2025-06-21T16:00:00+00:00,us-east,us-east-cluster-1,a100,0,55,5.88
2025-06-21T16:00:00+00:00,us-south,us-south-cluster-1,a100,27,14,1.25
2025-06-21T17:00:00+00:00,us-west,us-west-cluster-1,a100,0,31,3.22
2025-06-21T17:00:00+00:00,us-east,us-east-cluster-1,a100,0,56,5.57
2025-06-21T17:00:00+00:00,us-south,us-south-cluster-1,a100,49,11,1.16
2025-06-21T18:00:00+00:00,us-west,us-west-cluster-1,a100,0,41,3.9
2025-06-21T18:00:00+00:00,us-east,us-east-cluster-1,a100,0,64,6.48
2025-06-21T18:00:00+00:00,us-south,us-south-cluster-1,a100,55,10,1.3
2025-06-21T19:00:00+00:00,us-west,us-west-cluster-1,a100,0,44,3.91
2025-06-21T19:00:00+00:00,us-east,us-east-cluster-1,a100,0,67,6.45
2025-06-21T19:00:00+00:00,us-south,us-south-cluster-1,a100,34,15,1.36
2025-06-21T20:00:00+00:00,us-west,us-west-cluster-1,a100,70,2,0.32
2025-06-21T20:00:00+00:00,us-east,us-east-cluster-1,a100,65,7,0.6
2025-06-21T20:00:00+00:00,us-south,us-south-cluster-1,a100,81,0,0.13
2025-06-21T21:00:00+00:00,us-west,us-west-cluster-1,a100,59,9,0.64
2025-06-21T21:00:00+00:00,us-east,us-east-cluster-1,a100,58,6,1.35
2025-06-21T21:00:00+00:00,us-south,us-south-cluster-1,a100,77,0,0.24
2025-06-21T22:00:00+00:00,us-west,us-west-cluster-1,a100,63,6,0.49
2025-06-21T22:00:00+00:00,us-east,us-east-cluster-1,a100,70,3,0.55
2025-06-21T22:00:00+00:00,us-south,us-south-cluster-1,a100,69,2,0.23
2025-06-21T23:00:00+00:00,us-west,us-west-cluster-1,a100,53,9,0.84
2025-06-21T23:00:00+00:00,us-east,us-east-cluster-1,a100,41,11,0.95
2025-06-21T23:00:00+00:00,us-south,us-south-cluster-1,a100,70,1,0.11
2025-06-22T00:00:00+00:00,us-west,us-west-cluster-1,a100,75,0,0.37
2025-06-22T00:00:00+00:00,us-east,us-east-cluster-1,a100,47,9,0.94
2025-06-22T00:00:00+00:00,us-south,us-south-cluster-1,a100,77,0,0.19
2025-06-22T01:00:00+00:00,us-west,us-west-cluster-1,a100,61,6,0.77
2025-06-22T01:00:00+00:00,us-east,us-east-cluster-1,a100,71,4,0.73
2025-06-22T01:00:00+00:00,us-south,us-south-cluster-1,a100,70,3,0.15
2025-06-22T02:00:00+00:00,us-west,us-west-cluster-1,a100,65,6,0.67
2025-06-22T02:00:00+00:00,us-east,us-east-cluster-1,a100,78,2,0.49
2025-06-22T02:00:00+00:00,us-south,us-south-cluster-1,a100,78,0,0.21
2025-06-22T03:00:00+00:00,us-west,us-west-cluster-1,a100,80,1,0.33
2025-06-22T03:00:00+00:00,us-east,us-east-cluster-1,a100,53,10,0.79
2025-06-22T03:00:00+00:00,us-south,us-south-cluster-1,a100,79,1,0.14
2025-06-22T04:00:00+00:00,us-west,us-west-cluster-1,a100,69,3,0.74
2025-06-22T04:00:00+00:00,us-east,us-east-cluster-1,a100,53,9,1.16
2025-06-22T04:00:00+00:00,us-south,us-south-cluster-1,a100,61,6,0.27
2025-06-22T05:00:00+00:00,us-west,us-west-cluster-1,a100,66,7,0.5
2025-06-22T05:00:00+00:00,us-east,us-east-cluster-1,a100,51,9,1.4
2025-06-22T05:00:00+00:00,us-south,us-south-cluster-1,a100,71,1,0.2
2025-06-22T06:00:00+00:00,us-west,us-west-cluster-1,a100,68,6,0.65
2025-06-22T06:00:00+00:00,us-east,us-east-cluster-1,a100,54,8,0.95
2025-06-22T06:00:00+00:00,us-south,us-south-cluster-1,a100,66,2,0.21
2025-06-22T07:00:00+00:00,us-west,us-west-cluster-1,a100,68,3,0.52
2025-06-22T07:00:00+00:00,us-east,us-east-cluster-1,a100,54,9,1.08
2025-06-22T07:00:00+00:00,us-south,us-south-cluster-1,a100,81,1,0.22
2025-06-22T08:00:00+00:00,us-west,us-west-cluster-1,a100,20,22,2.09
2025-06-22T08:00:00+00:00,us-east,us-east-cluster-1,a100,0,32,3.4
2025-06-22T08:00:00+00:00,us-south,us-south-cluster-1,a100,63,7,0.65
2025-06-22T09:00:00+00:00,us-west,us-west-cluster-1,a100,12,23,2.3
2025-06-22T09:00:00+00:00,us-east,us-east-cluster-1,a100,0,32,3.36
2025-06-22T09:00:00+00:00,us-south,us-south-cluster-1,a100,69,4,0.72
2025-06-22T10:00:00+00:00,us-west,us-west-cluster-1,a100,16,22,2.16
2025-06-22T10:00:00+00:00,us-east,us-east-cluster-1,a100,0,33,3.66
2025-06-22T10:00:00+00:00,us-south,us-south-cluster-1,a100,67,3,0.65
2025-06-22T11:00:00+00:00,us-west,us-west-cluster-1,a100,0,25,2.63
2025-06-22T11:00:00+00:00,us-east,us-east-cluster-1,a100,0,43,4.38
2025-06-22T11:00:00+00:00,us-south,us-south-cluster-1,a100,42,9,0.8
2025-06-22T12:00:00+00:00,us-west,us-west-cluster-1,a100,0,35,3.5
